run,checkpoint_epoch,checkpoint,filter_name,filter_key,num_sequences,num_batches_scored,loss,log_likelihood,rollout_success,rollout_return,rollout_len
allpositive_seed1,50,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed1_train/can_all_train_positive_official_bc_rnn_seed1/20260622101609/models/model_epoch_50.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,37569525.266666666,-37569525.266666666,0.1,0.1,139.1
allpositive_seed1,100,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed1_train/can_all_train_positive_official_bc_rnn_seed1/20260622101609/models/model_epoch_100.pth,train_support,tri_lift_mg_all_train_positive_seed1_train,42900,50,39794062.41,-39794062.41,0.4,0.4,104.7
allpositive_seed1,100,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed1_train/can_all_train_positive_official_bc_rnn_seed1/20260622101609/models/model_epoch_100.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,81700743.14444445,-81700743.14444445,0.4,0.4,104.7
allpositive_seed1,100,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed1_train/can_all_train_positive_official_bc_rnn_seed1/20260622101609/models/model_epoch_100.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,48654503.55555555,-48654503.55555555,0.4,0.4,104.7
allpositive_seed1,100,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed1_train/can_all_train_positive_official_bc_rnn_seed1/20260622101609/models/model_epoch_100.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,29211942.066666666,-29211942.066666666,0.4,0.4,104.7
allpositive_seed1,150,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed1_train/can_all_train_positive_official_bc_rnn_seed1/20260622101609/models/model_epoch_150.pth,train_support,tri_lift_mg_all_train_positive_seed1_train,42900,50,33869122.57,-33869122.57,0.7,0.7,64.4
allpositive_seed1,150,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed1_train/can_all_train_positive_official_bc_rnn_seed1/20260622101609/models/model_epoch_150.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,86028340.12222221,-86028340.12222221,0.7,0.7,64.4
allpositive_seed1,150,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed1_train/can_all_train_positive_official_bc_rnn_seed1/20260622101609/models/model_epoch_150.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,47194544.93333333,-47194544.93333333,0.7,0.7,64.4
allpositive_seed1,150,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed1_train/can_all_train_positive_official_bc_rnn_seed1/20260622101609/models/model_epoch_150.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,23968555.666666668,-23968555.666666668,0.7,0.7,64.4
allpositive_seed1,200,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed1_train/can_all_train_positive_official_bc_rnn_seed1/20260622101609/models/model_epoch_200.pth,train_support,tri_lift_mg_all_train_positive_seed1_train,42900,50,29775315.84,-29775315.84,0.5,0.5,88.4
allpositive_seed1,200,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed1_train/can_all_train_positive_official_bc_rnn_seed1/20260622101609/models/model_epoch_200.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,88337103.87777779,-88337103.87777779,0.5,0.5,88.4
allpositive_seed1,200,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed1_train/can_all_train_positive_official_bc_rnn_seed1/20260622101609/models/model_epoch_200.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,46309531.06666667,-46309531.06666667,0.5,0.5,88.4
allpositive_seed1,200,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed1_train/can_all_train_positive_official_bc_rnn_seed1/20260622101609/models/model_epoch_200.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,21096962.4,-21096962.4,0.5,0.5,88.4
allpositive_seed2,50,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed2_train/can_all_train_positive_official_bc_rnn_seed2/20260622102217/models/model_epoch_50.pth,train_support,tri_lift_mg_all_train_positive_seed2_train,42900,50,49097401.18,-49097401.18,0.2,0.2,125.7
allpositive_seed2,50,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed2_train/can_all_train_positive_official_bc_rnn_seed2/20260622102217/models/model_epoch_50.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,80219929.1111111,-80219929.1111111,0.2,0.2,125.7
allpositive_seed2,50,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed2_train/can_all_train_positive_official_bc_rnn_seed2/20260622102217/models/model_epoch_50.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,50419263.55555555,-50419263.55555555,0.2,0.2,125.7
allpositive_seed2,50,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed2_train/can_all_train_positive_official_bc_rnn_seed2/20260622102217/models/model_epoch_50.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,37384573.333333336,-37384573.333333336,0.2,0.2,125.7
allpositive_seed2,100,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed2_train/can_all_train_positive_official_bc_rnn_seed2/20260622102217/models/model_epoch_100.pth,train_support,tri_lift_mg_all_train_positive_seed2_train,42900,50,39004123.68,-39004123.68,0.6,0.6,80.2
allpositive_seed2,100,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed2_train/can_all_train_positive_official_bc_rnn_seed2/20260622102217/models/model_epoch_100.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,85519057.7,-85519057.7,0.6,0.6,80.2
allpositive_seed2,100,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed2_train/can_all_train_positive_official_bc_rnn_seed2/20260622102217/models/model_epoch_100.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,49153283.53333333,-49153283.53333333,0.6,0.6,80.2
allpositive_seed2,100,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed2_train/can_all_train_positive_official_bc_rnn_seed2/20260622102217/models/model_epoch_100.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,28901124.6,-28901124.6,0.6,0.6,80.2
allpositive_seed2,150,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed2_train/can_all_train_positive_official_bc_rnn_seed2/20260622102217/models/model_epoch_150.pth,train_support,tri_lift_mg_all_train_positive_seed2_train,42900,50,32753998.66,-32753998.66,0.7,0.7,68.8
allpositive_seed2,150,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed2_train/can_all_train_positive_official_bc_rnn_seed2/20260622102217/models/model_epoch_150.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,89431448.43333334,-89431448.43333334,0.7,0.7,68.8
allpositive_seed2,150,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed2_train/can_all_train_positive_official_bc_rnn_seed2/20260622102217/models/model_epoch_150.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,49883726.222222224,-49883726.222222224,0.7,0.7,68.8
allpositive_seed2,150,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed2_train/can_all_train_positive_official_bc_rnn_seed2/20260622102217/models/model_epoch_150.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,23866368.5,-23866368.5,0.7,0.7,68.8
allpositive_seed2,200,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed2_train/can_all_train_positive_official_bc_rnn_seed2/20260622102217/models/model_epoch_200.pth,train_support,tri_lift_mg_all_train_positive_seed2_train,42900,50,28981301.86,-28981301.86,0.6,0.6,82.4
allpositive_seed2,200,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed2_train/can_all_train_positive_official_bc_rnn_seed2/20260622102217/models/model_epoch_200.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,92906007.44444445,-92906007.44444445,0.6,0.6,82.4
allpositive_seed2,200,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed2_train/can_all_train_positive_official_bc_rnn_seed2/20260622102217/models/model_epoch_200.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,50327209.844444446,-50327209.844444446,0.6,0.6,82.4
allpositive_seed2,200,results/robomimic_lift_mg_official_bc_rnn_allpositive_seed2_train/can_all_train_positive_official_bc_rnn_seed2/20260622102217/models/model_epoch_200.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,20663830.733333334,-20663830.733333334,0.6,0.6,82.4
alltrain_seed0,50,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed0_train/can_all_train_demos_official_bc_rnn_seed0/20260622091233/models/model_epoch_50.pth,train_support,tri_lift_mg_all_train_demos_seed0_train,216000,50,107227298.24,-107227298.24,0.1,0.1,148.4
alltrain_seed0,50,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed0_train/can_all_train_demos_official_bc_rnn_seed0/20260622091233/models/model_epoch_50.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,60098128.666666664,-60098128.666666664,0.1,0.1,148.4
alltrain_seed0,50,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed0_train/can_all_train_demos_official_bc_rnn_seed0/20260622091233/models/model_epoch_50.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,52662196.177777775,-52662196.177777775,0.1,0.1,148.4
alltrain_seed0,50,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed0_train/can_all_train_demos_official_bc_rnn_seed0/20260622091233/models/model_epoch_50.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,47390023.266666666,-47390023.266666666,0.1,0.1,148.4
alltrain_seed0,100,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed0_train/can_all_train_demos_official_bc_rnn_seed0/20260622091233/models/model_epoch_100.pth,train_support,tri_lift_mg_all_train_demos_seed0_train,216000,50,107725424.16,-107725424.16,0.1,0.1,140.6
alltrain_seed0,100,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed0_train/can_all_train_demos_official_bc_rnn_seed0/20260622091233/models/model_epoch_100.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,54794112.255555555,-54794112.255555555,0.1,0.1,140.6
alltrain_seed0,100,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed0_train/can_all_train_demos_official_bc_rnn_seed0/20260622091233/models/model_epoch_100.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,45946792.62222222,-45946792.62222222,0.1,0.1,140.6
alltrain_seed0,100,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed0_train/can_all_train_demos_official_bc_rnn_seed0/20260622091233/models/model_epoch_100.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,37716789.666666664,-37716789.666666664,0.1,0.1,140.6
alltrain_seed0,150,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed0_train/can_all_train_demos_official_bc_rnn_seed0/20260622091233/models/model_epoch_150.pth,train_support,tri_lift_mg_all_train_demos_seed0_train,216000,50,108044733.92,-108044733.92,0.3,0.3,125.6
alltrain_seed0,150,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed0_train/can_all_train_demos_official_bc_rnn_seed0/20260622091233/models/model_epoch_150.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,52520842.55555555,-52520842.55555555,0.3,0.3,125.6
alltrain_seed0,150,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed0_train/can_all_train_demos_official_bc_rnn_seed0/20260622091233/models/model_epoch_150.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,43183235.844444446,-43183235.844444446,0.3,0.3,125.6
alltrain_seed0,150,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed0_train/can_all_train_demos_official_bc_rnn_seed0/20260622091233/models/model_epoch_150.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,31280731.066666666,-31280731.066666666,0.3,0.3,125.6
alltrain_seed0,200,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed0_train/can_all_train_demos_official_bc_rnn_seed0/20260622091233/models/model_epoch_200.pth,train_support,tri_lift_mg_all_train_demos_seed0_train,216000,50,107598751.52,-107598751.52,0.1,0.1,144.3
alltrain_seed0,200,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed0_train/can_all_train_demos_official_bc_rnn_seed0/20260622091233/models/model_epoch_200.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,51301101.8,-51301101.8,0.1,0.1,144.3
alltrain_seed0,200,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed0_train/can_all_train_demos_official_bc_rnn_seed0/20260622091233/models/model_epoch_200.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,41956758.46666667,-41956758.46666667,0.1,0.1,144.3
alltrain_seed0,200,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed0_train/can_all_train_demos_official_bc_rnn_seed0/20260622091233/models/model_epoch_200.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,27728817.533333335,-27728817.533333335,0.1,0.1,144.3
alltrain_seed1,50,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed1_train/can_all_train_demos_official_bc_rnn_seed1/20260622102823/models/model_epoch_50.pth,train_support,tri_lift_mg_all_train_demos_seed1_train,216000,50,110863560.8,-110863560.8,0.0,0.0,150.0
alltrain_seed1,50,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed1_train/can_all_train_demos_official_bc_rnn_seed1/20260622102823/models/model_epoch_50.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,60463793.844444446,-60463793.844444446,0.0,0.0,150.0
alltrain_seed1,50,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed1_train/can_all_train_demos_official_bc_rnn_seed1/20260622102823/models/model_epoch_50.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,52387370.177777775,-52387370.177777775,0.0,0.0,150.0
alltrain_seed1,50,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed1_train/can_all_train_demos_official_bc_rnn_seed1/20260622102823/models/model_epoch_50.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,54045130.266666666,-54045130.266666666,0.0,0.0,150.0
alltrain_seed1,100,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed1_train/can_all_train_demos_official_bc_rnn_seed1/20260622102823/models/model_epoch_100.pth,train_support,tri_lift_mg_all_train_demos_seed1_train,216000,50,110248723.2,-110248723.2,0.0,0.0,150.0
alltrain_seed1,100,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed1_train/can_all_train_demos_official_bc_rnn_seed1/20260622102823/models/model_epoch_100.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,56078900.44444445,-56078900.44444445,0.0,0.0,150.0
alltrain_seed1,100,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed1_train/can_all_train_demos_official_bc_rnn_seed1/20260622102823/models/model_epoch_100.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,47937180.64444444,-47937180.64444444,0.0,0.0,150.0
alltrain_seed1,100,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed1_train/can_all_train_demos_official_bc_rnn_seed1/20260622102823/models/model_epoch_100.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,39319169.93333333,-39319169.93333333,0.0,0.0,150.0
alltrain_seed1,150,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed1_train/can_all_train_demos_official_bc_rnn_seed1/20260622102823/models/model_epoch_150.pth,train_support,tri_lift_mg_all_train_demos_seed1_train,216000,50,110488096.32,-110488096.32,0.2,0.2,127.9
alltrain_seed1,150,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed1_train/can_all_train_demos_official_bc_rnn_seed1/20260622102823/models/model_epoch_150.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,53358169.31111111,-53358169.31111111,0.2,0.2,127.9
alltrain_seed1,150,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed1_train/can_all_train_demos_official_bc_rnn_seed1/20260622102823/models/model_epoch_150.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,44311194.62222222,-44311194.62222222,0.2,0.2,127.9
alltrain_seed1,150,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed1_train/can_all_train_demos_official_bc_rnn_seed1/20260622102823/models/model_epoch_150.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,32514662.2,-32514662.2,0.2,0.2,127.9
alltrain_seed1,200,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed1_train/can_all_train_demos_official_bc_rnn_seed1/20260622102823/models/model_epoch_200.pth,train_support,tri_lift_mg_all_train_demos_seed1_train,216000,50,109482903.04,-109482903.04,0.3,0.3,120.4
alltrain_seed1,200,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed1_train/can_all_train_demos_official_bc_rnn_seed1/20260622102823/models/model_epoch_200.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,51831723.11111111,-51831723.11111111,0.3,0.3,120.4
alltrain_seed1,200,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed1_train/can_all_train_demos_official_bc_rnn_seed1/20260622102823/models/model_epoch_200.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,41949603.31111111,-41949603.31111111,0.3,0.3,120.4
alltrain_seed1,200,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed1_train/can_all_train_demos_official_bc_rnn_seed1/20260622102823/models/model_epoch_200.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,28034183.533333335,-28034183.533333335,0.3,0.3,120.4
alltrain_seed2,50,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed2_train/can_all_train_demos_official_bc_rnn_seed2/20260622103509/models/model_epoch_50.pth,train_support,tri_lift_mg_all_train_demos_seed2_train,216000,50,109329798.24,-109329798.24,0.1,0.1,140.6
alltrain_seed2,50,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed2_train/can_all_train_demos_official_bc_rnn_seed2/20260622103509/models/model_epoch_50.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,60557427.91111111,-60557427.91111111,0.1,0.1,140.6
alltrain_seed2,50,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed2_train/can_all_train_demos_official_bc_rnn_seed2/20260622103509/models/model_epoch_50.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,52696339.777777776,-52696339.777777776,0.1,0.1,140.6
alltrain_seed2,50,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed2_train/can_all_train_demos_official_bc_rnn_seed2/20260622103509/models/model_epoch_50.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,49588190.2,-49588190.2,0.1,0.1,140.6
alltrain_seed2,100,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed2_train/can_all_train_demos_official_bc_rnn_seed2/20260622103509/models/model_epoch_100.pth,train_support,tri_lift_mg_all_train_demos_seed2_train,216000,50,108246666.4,-108246666.4,0.0,0.0,150.0
alltrain_seed2,100,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed2_train/can_all_train_demos_official_bc_rnn_seed2/20260622103509/models/model_epoch_100.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,55342473.655555554,-55342473.655555554,0.0,0.0,150.0
alltrain_seed2,100,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed2_train/can_all_train_demos_official_bc_rnn_seed2/20260622103509/models/model_epoch_100.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,47231686.31111111,-47231686.31111111,0.0,0.0,150.0
alltrain_seed2,100,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed2_train/can_all_train_demos_official_bc_rnn_seed2/20260622103509/models/model_epoch_100.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,37708731.333333336,-37708731.333333336,0.0,0.0,150.0
alltrain_seed2,150,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed2_train/can_all_train_demos_official_bc_rnn_seed2/20260622103509/models/model_epoch_150.pth,train_support,tri_lift_mg_all_train_demos_seed2_train,216000,50,107940980.64,-107940980.64,0.0,0.0,150.0
alltrain_seed2,150,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed2_train/can_all_train_demos_official_bc_rnn_seed2/20260622103509/models/model_epoch_150.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,53232356.14444444,-53232356.14444444,0.0,0.0,150.0
alltrain_seed2,150,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed2_train/can_all_train_demos_official_bc_rnn_seed2/20260622103509/models/model_epoch_150.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,43959166.42222222,-43959166.42222222,0.0,0.0,150.0
alltrain_seed2,150,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed2_train/can_all_train_demos_official_bc_rnn_seed2/20260622103509/models/model_epoch_150.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,31792905.4,-31792905.4,0.0,0.0,150.0
alltrain_seed2,200,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed2_train/can_all_train_demos_official_bc_rnn_seed2/20260622103509/models/model_epoch_200.pth,train_support,tri_lift_mg_all_train_demos_seed2_train,216000,50,107129306.88,-107129306.88,0.2,0.2,128.8
alltrain_seed2,200,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed2_train/can_all_train_demos_official_bc_rnn_seed2/20260622103509/models/model_epoch_200.pth,valid_all,tri_lift_mg_ckptsel_valid_all,9000,90,51605531.93333333,-51605531.93333333,0.2,0.2,128.8
alltrain_seed2,200,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed2_train/can_all_train_demos_official_bc_rnn_seed2/20260622103509/models/model_epoch_200.pth,valid_positive,tri_lift_mg_ckptsel_valid_positive,4500,45,42293932.2,-42293932.2,0.2,0.2,128.8
alltrain_seed2,200,results/robomimic_lift_mg_official_bc_rnn_alltrain_seed2_train/can_all_train_demos_official_bc_rnn_seed2/20260622103509/models/model_epoch_200.pth,labeled_positive,tri_lift_mg_ckptsel_labeled_positive,1500,15,28170880.066666666,-28170880.066666666,0.2,0.2,128.8
